docket_id,interrupt_gender,interrupt_identity,interrupt,interrupted_gender,interrupted_identity,interrupted,num
2003_02_626,0,judge,Anthony M. Kennedy,,lawyer,Jeffrey P. Minear,1
2003_02_626,,lawyer,Jeffrey P. Minear,0,judge,Stephen G. Breyer,2
2003_02_626,0,judge,Stephen G. Breyer,0,lawyer,Timothy S. Bishop,4
2003_02_626,0,judge,Stephen G. Breyer,0,lawyer,Dexter W. Lehtinen,1
2003_02_626,0,judge,Stephen G. Breyer,0,judge,John Paul Stevens,1
2003_02_626,0,judge,Stephen G. Breyer,,lawyer,Jeffrey P. Minear,1
2003_02_626,0,judge,John Paul Stevens,0,lawyer,Timothy S. Bishop,5
2003_02_626,0,judge,John Paul Stevens,0,judge,David H. Souter,1
2003_02_626,0,judge,John Paul Stevens,0,lawyer,Dexter W. Lehtinen,2
2003_02_626,0,judge,William H. Rehnquist,0,lawyer,Dexter W. Lehtinen,2
2003_02_626,0,lawyer,Timothy S. Bishop,0,judge,Stephen G. Breyer,3
2003_02_626,0,lawyer,Timothy S. Bishop,0,judge,Anthony M. Kennedy,1
2003_02_626,0,lawyer,Timothy S. Bishop,0,judge,John Paul Stevens,1
2003_02_626,0,lawyer,Timothy S. Bishop,0,judge,Antonin Scalia,2
2003_02_626,0,lawyer,Timothy S. Bishop,-1,,,1
2003_02_626,0,judge,David H. Souter,0,lawyer,Timothy S. Bishop,4
2003_02_626,-1,,,0,judge,Anthony M. Kennedy,2
2003_02_626,0,judge,Antonin Scalia,0,lawyer,Timothy S. Bishop,6
2003_02_626,0,judge,Antonin Scalia,0,lawyer,Dexter W. Lehtinen,10
2003_02_626,0,judge,Antonin Scalia,,lawyer,Jeffrey P. Minear,1
2003_02_626,-1,,,0,lawyer,Timothy S. Bishop,5
2003_02_628,1,judge,Ruth Bader Ginsburg,0,lawyer,Irving L. Gornstein,1
2003_02_628,1,judge,Ruth Bader Ginsburg,-1,,,7
2003_02_628,0,judge,Anthony M. Kennedy,0,judge,Antonin Scalia,1
2003_02_628,0,judge,Anthony M. Kennedy,-1,,,6
2003_02_628,0,judge,Anthony M. Kennedy,1,lawyer,Susan Finkelstein Zinn,5
2003_02_628,0,judge,Stephen G. Breyer,-1,,,5
2003_02_628,0,judge,Stephen G. Breyer,1,lawyer,Susan Finkelstein Zinn,1
2003_02_628,0,judge,John Paul Stevens,-1,,,5
2003_02_628,0,judge,William H. Rehnquist,-1,,,2
2003_02_628,0,lawyer,Irving L. Gornstein,0,judge,Stephen G. Breyer,1
