speakerA,speakerA_id,petitioner_won,respondent_won,num_votes_for,num_votes_against,docket_id,axbya_id,speakerX,speakerX_id,speakerX_for_petitioner,speakerB,speakerB_id,speakerB_vote,speakerY,speakerY_id,speakerY_for_petitioner,AdvocateXwon,AdvocateYwon,majority,minority
"John G. Roberts, Jr.",1,False,True,9.0,0.0,2008_105_orig,47,John W. Suthers,10.0,False,"John G. Roberts, Jr.",1,majority,John W. Suthers,10.0,False,True,True,9.0,0.0
David H. Souter,8,False,True,9.0,0.0,2008_105_orig,48,John W. Suthers,10.0,False,David H. Souter,8,majority,John W. Suthers,10.0,False,True,True,9.0,0.0
Stephen G. Breyer,6,False,True,9.0,0.0,2008_105_orig,49,,9.0,,Stephen G. Breyer,6,majority,,9.0,,,,9.0,0.0
Stephen G. Breyer,6,False,True,9.0,0.0,2008_105_orig,50,,9.0,,Stephen G. Breyer,6,majority,,9.0,,,,9.0,0.0
Stephen G. Breyer,6,False,True,9.0,0.0,2008_105_orig,51,,9.0,,Stephen G. Breyer,6,majority,,9.0,,,,9.0,0.0
Stephen G. Breyer,6,False,True,9.0,0.0,2008_105_orig,52,,9.0,,Stephen G. Breyer,6,majority,,9.0,,,,9.0,0.0
Anthony M. Kennedy,8,False,True,5.0,4.0,2004_03_1116,0,Clint Bolick,11.0,True,Anthony M. Kennedy,8,majority,Clint Bolick,11.0,True,False,False,5.0,4.0
Anthony M. Kennedy,8,False,True,5.0,4.0,2004_03_1116,1,Clint Bolick,11.0,True,Anthony M. Kennedy,8,majority,Clint Bolick,11.0,True,False,False,5.0,4.0
Stephen G. Breyer,10,False,True,5.0,4.0,2004_03_1116,2,Clint Bolick,11.0,True,Stephen G. Breyer,10,majority,Clint Bolick,11.0,True,False,False,5.0,4.0
Anthony M. Kennedy,8,False,True,5.0,4.0,2004_03_1116,3,Clint Bolick,11.0,True,Anthony M. Kennedy,8,majority,Clint Bolick,11.0,True,False,False,5.0,4.0
Anthony M. Kennedy,8,False,True,5.0,4.0,2004_03_1116,4,Clint Bolick,11.0,True,Anthony M. Kennedy,8,majority,Clint Bolick,11.0,True,False,False,5.0,4.0
Anthony M. Kennedy,8,False,True,5.0,4.0,2004_03_1116,5,Clint Bolick,11.0,True,Anthony M. Kennedy,8,majority,Clint Bolick,11.0,True,False,False,5.0,4.0
David H. Souter,2,False,True,5.0,4.0,2004_03_1116,6,Clint Bolick,11.0,True,David H. Souter,2,majority,Clint Bolick,11.0,True,False,False,5.0,4.0
David H. Souter,2,False,True,5.0,4.0,2004_03_1116,7,Clint Bolick,11.0,True,David H. Souter,2,majority,Clint Bolick,11.0,True,False,False,5.0,4.0
Ruth Bader Ginsburg,9,False,True,5.0,4.0,2004_03_1116,8,Kathleen M. Sullivan,4.0,False,Ruth Bader Ginsburg,9,majority,Kathleen M. Sullivan,4.0,False,True,True,5.0,4.0
John Paul Stevens,6,False,True,5.0,4.0,2004_03_1116,9,Kathleen M. Sullivan,4.0,False,John Paul Stevens,6,minority,Kathleen M. Sullivan,4.0,False,True,True,5.0,4.0
John Paul Stevens,6,False,True,5.0,4.0,2004_03_1116,10,Kathleen M. Sullivan,4.0,False,John Paul Stevens,6,minority,Kathleen M. Sullivan,4.0,False,True,True,5.0,4.0
Stephen G. Breyer,10,False,True,5.0,4.0,2004_03_1116,11,Kathleen M. Sullivan,4.0,False,Stephen G. Breyer,10,majority,Kathleen M. Sullivan,4.0,False,True,True,5.0,4.0
John Paul Stevens,6,False,True,5.0,4.0,2004_03_1116,12,Kathleen M. Sullivan,4.0,False,John Paul Stevens,6,minority,Kathleen M. Sullivan,4.0,False,True,True,5.0,4.0
David H. Souter,2,False,True,5.0,4.0,2004_03_1116,13,Kathleen M. Sullivan,4.0,False,Anthony M. Kennedy,8,majority,Kathleen M. Sullivan,4.0,False,True,True,5.0,4.0
David H. Souter,2,False,True,5.0,4.0,2004_03_1116,14,Kathleen M. Sullivan,4.0,False,Anthony M. Kennedy,8,majority,Kathleen M. Sullivan,4.0,False,True,True,5.0,4.0
Anthony M. Kennedy,8,False,True,5.0,4.0,2004_03_1116,15,Kathleen M. Sullivan,4.0,False,David H. Souter,2,majority,Kathleen M. Sullivan,4.0,False,True,True,5.0,4.0
John Paul Stevens,6,False,True,5.0,4.0,2004_03_1116,16,Kathleen M. Sullivan,4.0,False,John Paul Stevens,6,minority,Kathleen M. Sullivan,4.0,False,True,True,5.0,4.0
John Paul Stevens,6,False,True,5.0,4.0,2004_03_1116,17,Kathleen M. Sullivan,4.0,False,John Paul Stevens,6,minority,Kathleen M. Sullivan,4.0,False,True,True,5.0,4.0
John Paul Stevens,6,False,True,5.0,4.0,2004_03_1116,18,Kathleen M. Sullivan,4.0,False,John Paul Stevens,6,minority,Kathleen M. Sullivan,4.0,False,True,True,5.0,4.0
Anthony M. Kennedy,8,False,True,5.0,4.0,2004_03_1116,19,Thomas L. Casey,3.0,True,Anthony M. Kennedy,8,majority,Thomas L. Casey,3.0,True,False,False,5.0,4.0
David H. Souter,2,False,True,5.0,4.0,2004_03_1116,20,Thomas L. Casey,3.0,True,David H. Souter,2,majority,Thomas L. Casey,3.0,True,False,False,5.0,4.0
David H. Souter,2,False,True,5.0,4.0,2004_03_1116,21,Thomas L. Casey,3.0,True,David H. Souter,2,majority,Thomas L. Casey,3.0,True,False,False,5.0,4.0
David H. Souter,2,False,True,5.0,4.0,2004_03_1116,22,Thomas L. Casey,3.0,True,David H. Souter,2,majority,Thomas L. Casey,3.0,True,False,False,5.0,4.0
Antonin Scalia,5,False,True,5.0,4.0,2004_03_1116,23,Thomas L. Casey,3.0,True,Antonin Scalia,5,majority,Thomas L. Casey,3.0,True,False,False,5.0,4.0
Ruth Bader Ginsburg,9,False,True,5.0,4.0,2004_03_1116,24,Thomas L. Casey,3.0,True,Ruth Bader Ginsburg,9,majority,Thomas L. Casey,3.0,True,False,False,5.0,4.0
Anthony M. Kennedy,8,False,True,5.0,4.0,2004_03_1116,25,Thomas L. Casey,3.0,True,John Paul Stevens,6,minority,Caitlin J. Halligan,7.0,False,False,True,5.0,4.0
Anthony M. Kennedy,8,False,True,5.0,4.0,2004_03_1116,26,Caitlin J. Halligan,7.0,False,Anthony M. Kennedy,8,majority,Caitlin J. Halligan,7.0,False,True,True,5.0,4.0
Anthony M. Kennedy,8,False,True,5.0,4.0,2004_03_1116,27,Caitlin J. Halligan,7.0,False,Anthony M. Kennedy,8,majority,Caitlin J. Halligan,7.0,False,True,True,5.0,4.0
Antonin Scalia,5,False,True,5.0,4.0,2004_03_1116,28,Caitlin J. Halligan,7.0,False,Antonin Scalia,5,majority,Caitlin J. Halligan,7.0,False,True,True,5.0,4.0
Antonin Scalia,5,False,True,5.0,4.0,2004_03_1116,29,Caitlin J. Halligan,7.0,False,Anthony M. Kennedy,8,majority,Caitlin J. Halligan,7.0,False,True,True,5.0,4.0
David H. Souter,2,False,True,5.0,4.0,2004_03_1116,30,Caitlin J. Halligan,7.0,False,David H. Souter,2,majority,Caitlin J. Halligan,7.0,False,True,True,5.0,4.0
David H. Souter,2,False,True,5.0,4.0,2004_03_1116,31,Caitlin J. Halligan,7.0,False,David H. Souter,2,majority,Caitlin J. Halligan,7.0,False,True,True,5.0,4.0
David H. Souter,2,False,True,5.0,4.0,2004_03_1116,32,Caitlin J. Halligan,7.0,False,David H. Souter,2,majority,Caitlin J. Halligan,7.0,False,True,True,5.0,4.0
Antonin Scalia,5,False,True,5.0,4.0,2004_03_1116,33,Caitlin J. Halligan,7.0,False,Antonin Scalia,5,majority,Caitlin J. Halligan,7.0,False,True,True,5.0,4.0
Antonin Scalia,5,False,True,5.0,4.0,2004_03_1116,34,Caitlin J. Halligan,7.0,False,Antonin Scalia,5,majority,Caitlin J. Halligan,7.0,False,True,True,5.0,4.0
Antonin Scalia,5,False,True,5.0,4.0,2004_03_1116,35,Caitlin J. Halligan,7.0,False,Antonin Scalia,5,majority,Caitlin J. Halligan,7.0,False,True,True,5.0,4.0
John Paul Stevens,6,False,True,5.0,4.0,2004_03_1116,36,Caitlin J. Halligan,7.0,False,Ruth Bader Ginsburg,9,majority,Caitlin J. Halligan,7.0,False,True,True,5.0,4.0
Antonin Scalia,5,False,True,5.0,4.0,2004_03_1116,37,Clint Bolick,11.0,True,Stephen G. Breyer,10,majority,Clint Bolick,11.0,True,False,False,5.0,4.0
John Paul Stevens,6,False,True,5.0,4.0,2004_03_1116,38,Clint Bolick,11.0,True,John Paul Stevens,6,minority,Clint Bolick,11.0,True,False,False,5.0,4.0
Stephen G. Breyer,11,True,False,6.0,3.0,2007_07_330,0,,,,Antonin Scalia,2,majority,,,,,,6.0,3.0
Antonin Scalia,2,True,False,6.0,3.0,2007_07_330,1,,,,Stephen G. Breyer,11,minority,,,,,,6.0,3.0
Stephen G. Breyer,11,True,False,6.0,3.0,2007_07_330,2,,,,Antonin Scalia,2,majority,,,,,,6.0,3.0
Antonin Scalia,2,True,False,6.0,3.0,2007_07_330,3,,,,Stephen G. Breyer,11,minority,,,,,,6.0,3.0
Stephen G. Breyer,11,True,False,6.0,3.0,2007_07_330,4,,,,Antonin Scalia,2,majority,,,,,,6.0,3.0
Antonin Scalia,2,True,False,6.0,3.0,2007_07_330,5,,,,Stephen G. Breyer,11,minority,,4.0,,,,6.0,3.0
John Paul Stevens,6,True,False,6.0,3.0,2007_07_330,6,Amy Howe,5.0,True,John Paul Stevens,6,minority,Amy Howe,5.0,True,True,True,6.0,3.0
John Paul Stevens,6,True,False,6.0,3.0,2007_07_330,7,Amy Howe,5.0,True,John Paul Stevens,6,minority,Amy Howe,5.0,True,True,True,6.0,3.0
Anthony M. Kennedy,7,True,False,6.0,3.0,2007_07_330,8,Amy Howe,5.0,True,Anthony M. Kennedy,7,majority,Amy Howe,5.0,True,True,True,6.0,3.0
Anthony M. Kennedy,7,True,False,6.0,3.0,2007_07_330,9,Amy Howe,5.0,True,Anthony M. Kennedy,7,majority,Amy Howe,5.0,True,True,True,6.0,3.0
Ruth Bader Ginsburg,10,True,False,6.0,3.0,2007_07_330,10,Amy Howe,5.0,True,Ruth Bader Ginsburg,10,majority,Amy Howe,5.0,True,True,True,6.0,3.0
Stephen G. Breyer,11,True,False,6.0,3.0,2007_07_330,11,Amy Howe,5.0,True,Stephen G. Breyer,11,minority,Amy Howe,5.0,True,True,True,6.0,3.0
John Paul Stevens,6,True,False,6.0,3.0,2007_07_330,12,Amy Howe,5.0,True,John Paul Stevens,6,minority,Amy Howe,5.0,True,True,True,6.0,3.0
Antonin Scalia,2,True,False,6.0,3.0,2007_07_330,13,Amy Howe,5.0,True,Antonin Scalia,2,majority,Amy Howe,5.0,True,True,True,6.0,3.0
Antonin Scalia,2,True,False,6.0,3.0,2007_07_330,14,Amy Howe,5.0,True,Antonin Scalia,2,majority,Amy Howe,5.0,True,True,True,6.0,3.0
Antonin Scalia,2,True,False,6.0,3.0,2007_07_330,15,Amy Howe,5.0,True,Antonin Scalia,2,majority,Amy Howe,5.0,True,True,True,6.0,3.0
Antonin Scalia,2,True,False,6.0,3.0,2007_07_330,16,Amy Howe,5.0,True,Antonin Scalia,2,majority,Amy Howe,5.0,True,True,True,6.0,3.0
David H. Souter,1,True,False,6.0,3.0,2007_07_330,17,Deanne E. Maynard,8.0,False,David H. Souter,1,majority,Deanne E. Maynard,8.0,False,False,False,6.0,3.0
David H. Souter,1,True,False,6.0,3.0,2007_07_330,18,Deanne E. Maynard,8.0,False,David H. Souter,1,majority,Deanne E. Maynard,8.0,False,False,False,6.0,3.0
David H. Souter,1,True,False,6.0,3.0,2007_07_330,19,Deanne E. Maynard,8.0,False,David H. Souter,1,majority,Deanne E. Maynard,8.0,False,False,False,6.0,3.0
David H. Souter,1,True,False,6.0,3.0,2007_07_330,20,Deanne E. Maynard,8.0,False,David H. Souter,1,majority,Deanne E. Maynard,8.0,False,False,False,6.0,3.0
David H. Souter,1,True,False,6.0,3.0,2007_07_330,21,Deanne E. Maynard,8.0,False,David H. Souter,1,majority,Deanne E. Maynard,8.0,False,False,False,6.0,3.0
David H. Souter,1,True,False,6.0,3.0,2007_07_330,22,Deanne E. Maynard,8.0,False,David H. Souter,1,majority,Deanne E. Maynard,8.0,False,False,False,6.0,3.0
David H. Souter,1,True,False,6.0,3.0,2007_07_330,23,Deanne E. Maynard,8.0,False,David H. Souter,1,majority,Deanne E. Maynard,8.0,False,False,False,6.0,3.0
David H. Souter,1,True,False,6.0,3.0,2007_07_330,24,Deanne E. Maynard,8.0,False,David H. Souter,1,majority,Deanne E. Maynard,8.0,False,False,False,6.0,3.0
David H. Souter,1,True,False,6.0,3.0,2007_07_330,25,Deanne E. Maynard,8.0,False,David H. Souter,1,majority,Deanne E. Maynard,8.0,False,False,False,6.0,3.0
David H. Souter,1,True,False,6.0,3.0,2007_07_330,26,Deanne E. Maynard,8.0,False,David H. Souter,1,majority,Deanne E. Maynard,8.0,False,False,False,6.0,3.0
"John G. Roberts, Jr.",3,True,False,6.0,3.0,2007_07_330,27,Deanne E. Maynard,8.0,False,"John G. Roberts, Jr.",3,majority,Deanne E. Maynard,8.0,False,False,False,6.0,3.0
"John G. Roberts, Jr.",3,True,False,6.0,3.0,2007_07_330,28,Deanne E. Maynard,8.0,False,"John G. Roberts, Jr.",3,majority,Deanne E. Maynard,8.0,False,False,False,6.0,3.0
"John G. Roberts, Jr.",3,True,False,6.0,3.0,2007_07_330,29,Deanne E. Maynard,8.0,False,Ruth Bader Ginsburg,10,majority,Deanne E. Maynard,8.0,False,False,False,6.0,3.0
Antonin Scalia,2,True,False,6.0,3.0,2007_07_330,30,Deanne E. Maynard,8.0,False,Antonin Scalia,2,majority,Deanne E. Maynard,8.0,False,False,False,6.0,3.0
Antonin Scalia,2,True,False,6.0,3.0,2007_07_330,31,,4.0,,Antonin Scalia,2,majority,,4.0,,,,6.0,3.0
Stephen G. Breyer,11,True,False,6.0,3.0,2007_07_330,32,,4.0,,Antonin Scalia,2,majority,,4.0,,,,6.0,3.0
Stephen G. Breyer,11,True,False,6.0,3.0,2007_07_330,33,,4.0,,Stephen G. Breyer,11,minority,,4.0,,,,6.0,3.0
Antonin Scalia,2,True,False,6.0,3.0,2007_07_330,34,,4.0,,Antonin Scalia,2,majority,,4.0,,,,6.0,3.0
"John G. Roberts, Jr.",3,True,False,6.0,3.0,2007_07_330,35,,4.0,,"John G. Roberts, Jr.",3,majority,,4.0,,,,6.0,3.0
David H. Souter,1,True,False,6.0,3.0,2007_07_330,36,,4.0,,Antonin Scalia,2,majority,,4.0,,,,6.0,3.0
Antonin Scalia,2,True,False,6.0,3.0,2007_07_330,37,,4.0,,David H. Souter,1,majority,,4.0,,,,6.0,3.0
Antonin Scalia,2,True,False,6.0,3.0,2007_07_330,38,,4.0,,"John G. Roberts, Jr.",3,majority,Amy Howe,5.0,True,,True,6.0,3.0
Stephen G. Breyer,10,True,False,9.0,0.0,2003_03_6821,0,,,,Antonin Scalia,3,majority,,,,,,9.0,0.0
Antonin Scalia,3,True,False,9.0,0.0,2003_03_6821,1,Bryan A. Stevenson,8.0,True,David H. Souter,2,majority,,,,True,,9.0,0.0
Sandra Day O'Connor,1,True,False,9.0,0.0,2003_03_6821,2,,,,Stephen G. Breyer,10,majority,Kevin C. Newsom,5.0,False,,False,9.0,0.0
Stephen G. Breyer,10,True,False,9.0,0.0,2003_03_6821,3,Kevin C. Newsom,5.0,False,Sandra Day O'Connor,1,majority,,,,False,,9.0,0.0
Sandra Day O'Connor,1,True,False,9.0,0.0,2003_03_6821,4,,,,Stephen G. Breyer,10,majority,Kevin C. Newsom,5.0,False,,False,9.0,0.0
John Paul Stevens,4,True,False,9.0,0.0,2003_03_6821,5,,,,Stephen G. Breyer,10,majority,Kevin C. Newsom,5.0,False,,False,9.0,0.0
John Paul Stevens,4,True,False,9.0,0.0,2003_03_6821,6,,,,David H. Souter,2,majority,Kevin C. Newsom,5.0,False,,False,9.0,0.0
Stephen G. Breyer,10,True,False,9.0,0.0,2003_03_6821,7,Kevin C. Newsom,5.0,False,Antonin Scalia,3,majority,,,,False,,9.0,0.0
Antonin Scalia,3,True,False,9.0,0.0,2003_03_6821,8,,,,Stephen G. Breyer,10,majority,Kevin C. Newsom,5.0,False,,False,9.0,0.0
Stephen G. Breyer,10,True,False,9.0,0.0,2003_03_6821,9,Kevin C. Newsom,5.0,False,Antonin Scalia,3,majority,,,,False,,9.0,0.0
Ruth Bader Ginsburg,9,True,False,9.0,0.0,2003_03_6821,10,Kevin C. Newsom,5.0,False,Sandra Day O'Connor,1,majority,,,,False,,9.0,0.0
David H. Souter,2,True,False,9.0,0.0,2003_03_6821,11,,,,Stephen G. Breyer,10,majority,Kevin C. Newsom,5.0,False,,False,9.0,0.0
Stephen G. Breyer,10,True,False,9.0,0.0,2003_03_6821,12,Kevin C. Newsom,5.0,False,Ruth Bader Ginsburg,9,majority,,,,False,,9.0,0.0
Ruth Bader Ginsburg,9,True,False,9.0,0.0,2003_03_6821,13,,,,Stephen G. Breyer,10,majority,Kevin C. Newsom,5.0,False,,False,9.0,0.0
Sandra Day O'Connor,1,True,False,9.0,0.0,2003_03_6821,14,Bryan A. Stevenson,8.0,True,William H. Rehnquist,11,majority,,,,True,,9.0,0.0
Sandra Day O'Connor,1,True,False,9.0,0.0,2003_03_6821,15,Bryan A. Stevenson,8.0,True,Sandra Day O'Connor,1,majority,Bryan A. Stevenson,8.0,True,True,True,9.0,0.0
Antonin Scalia,3,True,False,9.0,0.0,2003_03_6821,16,Bryan A. Stevenson,8.0,True,Antonin Scalia,3,majority,Bryan A. Stevenson,8.0,True,True,True,9.0,0.0
David H. Souter,2,True,False,9.0,0.0,2003_03_6821,17,Bryan A. Stevenson,8.0,True,David H. Souter,2,majority,Bryan A. Stevenson,8.0,True,True,True,9.0,0.0
David H. Souter,2,True,False,9.0,0.0,2003_03_6821,18,Bryan A. Stevenson,8.0,True,David H. Souter,2,majority,Bryan A. Stevenson,8.0,True,True,True,9.0,0.0
Antonin Scalia,3,True,False,9.0,0.0,2003_03_6821,19,Bryan A. Stevenson,8.0,True,Antonin Scalia,3,majority,Bryan A. Stevenson,8.0,True,True,True,9.0,0.0
Antonin Scalia,3,True,False,9.0,0.0,2003_03_6821,20,Bryan A. Stevenson,8.0,True,Antonin Scalia,3,majority,Bryan A. Stevenson,8.0,True,True,True,9.0,0.0
Antonin Scalia,3,True,False,9.0,0.0,2003_03_6821,21,Bryan A. Stevenson,8.0,True,Antonin Scalia,3,majority,Bryan A. Stevenson,8.0,True,True,True,9.0,0.0
Antonin Scalia,3,True,False,9.0,0.0,2003_03_6821,22,Bryan A. Stevenson,8.0,True,Antonin Scalia,3,majority,Bryan A. Stevenson,8.0,True,True,True,9.0,0.0
David H. Souter,2,True,False,9.0,0.0,2003_03_6821,23,Bryan A. Stevenson,8.0,True,David H. Souter,2,majority,Bryan A. Stevenson,8.0,True,True,True,9.0,0.0
Antonin Scalia,3,True,False,9.0,0.0,2003_03_6821,24,Bryan A. Stevenson,8.0,True,Antonin Scalia,3,majority,Bryan A. Stevenson,8.0,True,True,True,9.0,0.0
Sandra Day O'Connor,1,True,False,9.0,0.0,2003_03_6821,25,Bryan A. Stevenson,8.0,True,Anthony M. Kennedy,6,majority,Bryan A. Stevenson,8.0,True,True,True,9.0,0.0
Stephen G. Breyer,10,True,False,9.0,0.0,2003_03_6821,26,Bryan A. Stevenson,8.0,True,Stephen G. Breyer,10,majority,Bryan A. Stevenson,8.0,True,True,True,9.0,0.0
Stephen G. Breyer,10,True,False,9.0,0.0,2003_03_6821,27,Bryan A. Stevenson,8.0,True,Stephen G. Breyer,10,majority,Bryan A. Stevenson,8.0,True,True,True,9.0,0.0
Stephen G. Breyer,10,True,False,9.0,0.0,2003_03_6821,28,Bryan A. Stevenson,8.0,True,Stephen G. Breyer,10,majority,Bryan A. Stevenson,8.0,True,True,True,9.0,0.0
Stephen G. Breyer,10,True,False,9.0,0.0,2003_03_6821,29,Bryan A. Stevenson,8.0,True,Stephen G. Breyer,10,majority,Bryan A. Stevenson,8.0,True,True,True,9.0,0.0
Stephen G. Breyer,10,True,False,9.0,0.0,2003_03_6821,30,Bryan A. Stevenson,8.0,True,Stephen G. Breyer,10,majority,Bryan A. Stevenson,8.0,True,True,True,9.0,0.0
Stephen G. Breyer,10,True,False,9.0,0.0,2003_03_6821,31,Bryan A. Stevenson,8.0,True,Stephen G. Breyer,10,majority,Bryan A. Stevenson,8.0,True,True,True,9.0,0.0
Stephen G. Breyer,10,True,False,9.0,0.0,2003_03_6821,32,Bryan A. Stevenson,8.0,True,Stephen G. Breyer,10,majority,Bryan A. Stevenson,8.0,True,True,True,9.0,0.0
Antonin Scalia,3,True,False,9.0,0.0,2003_03_6821,33,Bryan A. Stevenson,8.0,True,David H. Souter,2,majority,Bryan A. Stevenson,8.0,True,True,True,9.0,0.0
Antonin Scalia,3,True,False,9.0,0.0,2003_03_6821,34,Bryan A. Stevenson,8.0,True,Antonin Scalia,3,majority,Bryan A. Stevenson,8.0,True,True,True,9.0,0.0
William H. Rehnquist,11,True,False,9.0,0.0,2003_03_6821,35,Bryan A. Stevenson,8.0,True,John Paul Stevens,4,majority,Bryan A. Stevenson,8.0,True,True,True,9.0,0.0
William H. Rehnquist,11,True,False,9.0,0.0,2003_03_6821,36,Bryan A. Stevenson,8.0,True,William H. Rehnquist,11,majority,Bryan A. Stevenson,8.0,True,True,True,9.0,0.0
William H. Rehnquist,11,True,False,9.0,0.0,2003_03_6821,37,Kevin C. Newsom,5.0,False,David H. Souter,2,majority,Kevin C. Newsom,5.0,False,False,False,9.0,0.0
David H. Souter,2,True,False,9.0,0.0,2003_03_6821,38,Kevin C. Newsom,5.0,False,William H. Rehnquist,11,majority,Kevin C. Newsom,5.0,False,False,False,9.0,0.0
David H. Souter,2,True,False,9.0,0.0,2003_03_6821,39,Kevin C. Newsom,5.0,False,Sandra Day O'Connor,1,majority,Kevin C. Newsom,5.0,False,False,False,9.0,0.0
David H. Souter,2,True,False,9.0,0.0,2003_03_6821,40,Kevin C. Newsom,5.0,False,David H. Souter,2,majority,Kevin C. Newsom,5.0,False,False,False,9.0,0.0
Antonin Scalia,3,True,False,9.0,0.0,2003_03_6821,41,Kevin C. Newsom,5.0,False,Antonin Scalia,3,majority,Kevin C. Newsom,5.0,False,False,False,9.0,0.0
David H. Souter,2,True,False,9.0,0.0,2003_03_6821,42,Kevin C. Newsom,5.0,False,David H. Souter,2,majority,Kevin C. Newsom,5.0,False,False,False,9.0,0.0
David H. Souter,2,True,False,9.0,0.0,2003_03_6821,43,Kevin C. Newsom,5.0,False,David H. Souter,2,majority,Kevin C. Newsom,5.0,False,False,False,9.0,0.0
Antonin Scalia,3,True,False,9.0,0.0,2003_03_6821,44,Kevin C. Newsom,5.0,False,Antonin Scalia,3,majority,Kevin C. Newsom,5.0,False,False,False,9.0,0.0
Antonin Scalia,3,True,False,9.0,0.0,2003_03_6821,45,Kevin C. Newsom,5.0,False,Antonin Scalia,3,majority,Kevin C. Newsom,5.0,False,False,False,9.0,0.0
Antonin Scalia,3,True,False,9.0,0.0,2003_03_6821,46,Kevin C. Newsom,5.0,False,Antonin Scalia,3,majority,Kevin C. Newsom,5.0,False,False,False,9.0,0.0
Antonin Scalia,3,True,False,9.0,0.0,2003_03_6821,47,Kevin C. Newsom,5.0,False,Antonin Scalia,3,majority,Kevin C. Newsom,5.0,False,False,False,9.0,0.0
Antonin Scalia,3,True,False,9.0,0.0,2003_03_6821,48,Kevin C. Newsom,5.0,False,Sandra Day O'Connor,1,majority,Kevin C. Newsom,5.0,False,False,False,9.0,0.0
Sandra Day O'Connor,1,True,False,9.0,0.0,2003_03_6821,49,Kevin C. Newsom,5.0,False,Antonin Scalia,3,majority,Kevin C. Newsom,5.0,False,False,False,9.0,0.0
John Paul Stevens,4,True,False,9.0,0.0,2003_03_6821,50,Kevin C. Newsom,5.0,False,John Paul Stevens,4,majority,Kevin C. Newsom,5.0,False,False,False,9.0,0.0
John Paul Stevens,4,True,False,9.0,0.0,2003_03_6821,51,Kevin C. Newsom,5.0,False,John Paul Stevens,4,majority,Kevin C. Newsom,5.0,False,False,False,9.0,0.0
John Paul Stevens,4,True,False,9.0,0.0,2003_03_6821,52,Kevin C. Newsom,5.0,False,John Paul Stevens,4,majority,Kevin C. Newsom,5.0,False,False,False,9.0,0.0
John Paul Stevens,4,True,False,9.0,0.0,2003_03_6821,53,Kevin C. Newsom,5.0,False,John Paul Stevens,4,majority,Kevin C. Newsom,5.0,False,False,False,9.0,0.0
Stephen G. Breyer,10,True,False,9.0,0.0,2003_03_6821,54,Kevin C. Newsom,5.0,False,Stephen G. Breyer,10,majority,Kevin C. Newsom,5.0,False,False,False,9.0,0.0
Stephen G. Breyer,10,True,False,9.0,0.0,2003_03_6821,55,Kevin C. Newsom,5.0,False,Stephen G. Breyer,10,majority,Kevin C. Newsom,5.0,False,False,False,9.0,0.0
Stephen G. Breyer,10,True,False,9.0,0.0,2003_03_6821,56,Kevin C. Newsom,5.0,False,Stephen G. Breyer,10,majority,Kevin C. Newsom,5.0,False,False,False,9.0,0.0
Stephen G. Breyer,10,True,False,9.0,0.0,2003_03_6821,57,Kevin C. Newsom,5.0,False,Stephen G. Breyer,10,majority,Kevin C. Newsom,5.0,False,False,False,9.0,0.0
Stephen G. Breyer,10,True,False,9.0,0.0,2003_03_6821,58,Kevin C. Newsom,5.0,False,Stephen G. Breyer,10,majority,Kevin C. Newsom,5.0,False,False,False,9.0,0.0
David H. Souter,2,True,False,9.0,0.0,2003_03_6821,59,Kevin C. Newsom,5.0,False,David H. Souter,2,majority,Kevin C. Newsom,5.0,False,False,False,9.0,0.0
Stephen G. Breyer,10,True,False,9.0,0.0,2003_03_6821,60,Kevin C. Newsom,5.0,False,Stephen G. Breyer,10,majority,Kevin C. Newsom,5.0,False,False,False,9.0,0.0
Sandra Day O'Connor,1,True,False,9.0,0.0,2003_03_6821,61,Bryan A. Stevenson,8.0,True,Sandra Day O'Connor,1,majority,Bryan A. Stevenson,8.0,True,True,True,9.0,0.0
Sandra Day O'Connor,1,True,False,9.0,0.0,2003_03_6821,62,Bryan A. Stevenson,8.0,True,Sandra Day O'Connor,1,majority,Bryan A. Stevenson,8.0,True,True,True,9.0,0.0
Sandra Day O'Connor,1,True,False,9.0,0.0,2003_03_6821,63,Bryan A. Stevenson,8.0,True,Sandra Day O'Connor,1,majority,Bryan A. Stevenson,8.0,True,True,True,9.0,0.0
Stephen G. Breyer,1,True,False,5.0,4.0,2012_12_126,0,Chad A. Readler,4.0,False,"John G. Roberts, Jr.",6,minority,,,,False,,5.0,4.0
Anthony M. Kennedy,8,True,False,5.0,4.0,2012_12_126,1,John J. Bursch,10.0,True,Anthony M. Kennedy,8,majority,John J. Bursch,10.0,True,True,True,5.0,4.0
Ruth Bader Ginsburg,7,True,False,5.0,4.0,2012_12_126,2,John J. Bursch,10.0,True,Ruth Bader Ginsburg,7,majority,John J. Bursch,10.0,True,True,True,5.0,4.0
Sonia Sotomayor,5,True,False,5.0,4.0,2012_12_126,3,John J. Bursch,10.0,True,Sonia Sotomayor,5,majority,John J. Bursch,10.0,True,True,True,5.0,4.0
